ID,Đề mục lớn,User Story,Đề mục nhỏ,Loại Task,Quyền hạn,Ưu tiên,Trạng thái
EP11,Dashboard thời gian thực,US11: Theo dõi Dashboard biểu đồ hồ sơ tồn đọng,T11.8: Tối ưu hóa các câu lệnh truy vấn (Query) SQL/NoSQL để đảm bảo Dashboard tải dữ liệu dưới 2 giây.,BE/Performance,AD,2,Chưa bắt đầu
EP11,Dashboard thời gian thực,US11: Theo dõi Dashboard biểu đồ hồ sơ tồn đọng,"T11.9: Viết kịch bản kiểm thử (Test Case) cho các trường hợp: dữ liệu rỗng, dữ liệu nhảy vọt, hoặc lỗi kết nối API thống kê.",Testing,AD,2,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.1: Nghiên cứu API của Blockchain Explorer để lấy dữ liệu giao dịch và phí Gas.,BE/Research,AD,1,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.10: Kiểm thử tích hợp luồng: Lấy dữ liệu từ chuỗi -> Tính toán -> Hiển thị trên biểu đồ Dashboard quản trị.,Testing,AD,3,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.2: Thiết kế giao diện biểu đồ (Line chart/Bar chart) hiển thị số lượng giao dịch thành công/thất bại theo giờ.,FE,AD,1,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.3: Phát triển API Backend truy xuất tổng số lượng giao dịch và thống kê tỷ lệ thành công/thất bại theo thời gian thực.,BE,AD,1,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.4: Lập trình logic tính toán tổng phí Gas đã chi trả cho các hoạt động Mint NFT và ký số Multi-sig.,BE/Logic,AD,1,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.5: Xây dựng UI Dashboard hiển thị thông số tổng phí Gas đã tiêu thụ trong ngày/tuần/tháng.,FE,AD,2,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.6: Tích hợp thư viện biểu đồ (Chart.js/Recharts) vào giao diện quản trị viên để trực quan hóa dữ liệu.,FE,AD,2,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,"T30.7: Tối ưu hóa truy vấn dữ liệu từ Blockchain để đảm bảo Dashboard tải nhanh, không gây nghẽn mạng.",BE/Performance,AD,2,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.8: Xây dựng chức năng cảnh báo (Alert) cho Quản trị viên khi phí Gas trung bình tăng đột biến.,BE/Logic,AD,3,Chưa bắt đầu
EP11,Dashboard thời gian thực,US30: Theo dõi lưu lượng giao dịch và phí Gas trên mạng lưới,T30.9: Viết kịch bản kiểm thử (Test Case) cho các trường hợp mất kết nối với mạng Blockchain khi đang truy xuất dữ liệu.,Testing,AD,3,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.1: Nghiên cứu các chỉ số KPI về thời gian xử lý hồ sơ hành chính công giữa các Sở/Ngành để thiết lập công thức tính trung bình.,BE/Research,"LĐ, AD",1,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.2: Thiết kế giao diện (UI/UX) Dashboard so sánh hiệu suất với biểu đồ cột (Bar Chart) và biểu đồ tròn (Pie Chart) trực quan.,FE,LĐ,1,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,"T26.3: Phát triển bộ lọc (Filter) trên giao diện cho phép xem báo cáo theo các khoảng thời gian: Tuần, Tháng, Quý.",FE,LĐ,1,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.4: Phát triển API Backend thống kê và tổng hợp thời gian xử lý hồ sơ từ lúc tiếp nhận đến khi hoàn thành của từng phòng ban.,BE,AD,1,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.5: Lập trình logic tính toán thời gian tồn đọng trung bình và tỷ lệ hồ sơ quá hạn (SLA) dựa trên dữ liệu thời gian thực.,BE/Logic,AD,2,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.6: Tích hợp thư viện biểu đồ (như Chart.js hoặc Recharts) để hiển thị trực quan sự chênh lệch hiệu suất giữa các đơn vị.,FE,LĐ,2,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.7: Tối ưu hóa các câu lệnh truy vấn (Query) dữ liệu lịch sử để đảm bảo Dashboard tải kết quả so sánh dưới 2 giây.,BE/Performance,AD,2,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.8: Phát triển tính năng kết xuất báo cáo hiệu suất so sánh giữa các Sở/Ngành ra định dạng PDF hoặc Excel để phục vụ họp đôn đốc.,BE/FE,"LĐ, AD",3,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.9: Viết Unit Test cho công thức tính toán thời gian xử lý trung bình: Đảm bảo tính đúng đắn khi có các ngày nghỉ hoặc ngoài giờ hành chính.,Testing,AD,3,Chưa bắt đầu
EP11,Dashboard thời gian thực,US26: Xem báo cáo so sánh hiệu suất giữa các phòng ban,T26.10: Kiểm thử tích hợp (Integration Test) luồng: Thay đổi bộ lọc thời gian -> API trả dữ liệu chính xác -> Biểu đồ cập nhật đúng tỷ lệ.,Testing,"LĐ, AD",3,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,"T16.1: Cập nhật Database Schema (Prisma/TypeORM) để thiết lập quan hệ giữa bảng User, Role và Department.",BE/DB,AD,1,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,T16.10: Thực hiện kiểm thử tích hợp (Integration Test) luồng: Admin tạo tài khoản -> Cán bộ đăng nhập -> Hệ thống giới hạn chức năng đúng theo quyền.,Testing,AD,2,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,"T16.2: Thiết kế giao diện (UI/UX) danh sách cán bộ, bao gồm các bộ lọc theo Sở ban ngành và trạng thái tài khoản.",FE,AD,2,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,"T16.3: Phát triển giao diện Form thêm mới và chỉnh sửa thông tin cán bộ (Họ tên, Email, Chức vụ, Phòng ban).",FE,AD,2,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,"T16.4: Phát triển hệ thống API CRUD (Create, Read, Update, Delete) để quản lý thông tin tài khoản cán bộ.",BE,AD,1,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,"T16.5: Xây dựng Middleware Role-based Access Control (RBAC) để kiểm soát quyền truy cập API theo vai trò (CB, LĐ, AD).",BE/Security,AD,1,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,T16.6: Lập trình logic Backend xử lý việc phân quyền chi tiết cho từng Sở ban ngành cụ thể.,BE/Logic,AD,1,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,T16.7: Phát triển chức năng vô hiệu hóa (Deactivate) tài khoản cán bộ thay vì xóa vĩnh viễn để bảo toàn lịch sử log hệ thống.,BE/Logic,AD,2,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,T16.8: Thiết lập giao diện quản lý danh mục vai trò (Roles) và gán quyền (Permissions) tương ứng cho từng vai trò.,FE,AD,3,Chưa bắt đầu
EP12,Quản lý Cán bộ & Quyền hạn,US16: Quản lý danh sách Cán bộ và Lãnh đạo,T16.9: Viết kịch bản kiểm thử (Test Case) cho các trường hợp phân quyền: Cán bộ không được truy cập Dashboard lãnh đạo và ngược lại.,Testing,AD,2,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,"T18.1: Nghiên cứu và định nghĩa cấu trúc dữ liệu nhật ký (Schema) gồm: Danh tính (Actor), Hành động (Action), Đối tượng tác động (Target), Dấu thời gian (Timestamp).",BE/DB,AD,1,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,T18.10: Kiểm thử tích hợp (Integration Test) luồng: Cán bộ thực hiện hành động -> Log được tạo -> Mã băm được đẩy lên Blockchain thành công.,Testing,AD,2,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,"T18.2: Phát triển module Backend Interceptor/Middleware để tự động bắt các sự kiện Xem, Sửa, Duyệt hồ sơ từ API.",BE,AD,1,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,T18.3: Lập trình thuật toán băm (Hashing) các bản ghi nhật ký nhạy cảm để đảm bảo tính bảo mật trước khi lưu trữ.,BE/Security,AD,2,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,T18.4: Thiết kế và triển khai bảng lưu trữ Log nội bộ trong Database với cơ chế tối ưu hóa truy vấn cho dữ liệu lớn.,BE/DB,AD,1,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,T18.5: Viết Smart Contract định nghĩa cấu trúc lưu trữ mã băm (Hash) định kỳ của Nhật ký lên Blockchain để chống xóa sửa.,BC,AD,2,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,T18.6: Phát triển dịch vụ chạy ngầm (Cron Job) để định kỳ gom nhóm và đẩy mã băm nhật ký lên Blockchain (Anchoring).,BE/Logic,AD,2,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,T18.7: Thiết kế giao diện Dashboard quản trị (UI/UX) cho phép tra cứu và lọc lịch sử hành động theo cán bộ hoặc thời gian.,FE,AD,2,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,T18.8: Xây dựng chức năng báo cáo và xuất file Nhật ký kiểm toán (Audit Report) có đính kèm mã giao dịch Blockchain (TxHash).,BE/FE,AD,3,Chưa bắt đầu
EP13,Nhật ký hệ thống & Kiểm toán,US18: Tự động ghi lại (Logging) mọi hành động của cán bộ,T18.9: Viết kịch bản kiểm thử (Test Case) đảm bảo mọi hành động xem hồ sơ đều được ghi nhận đầy đủ và không bị bỏ sót.,Testing,AD,1,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,"T29.1: Thiết kế giao diện (UI) nút ""Hủy yêu cầu"" trên màn hình chi tiết hợp đồng của người dân.",FE,ND,1,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,T29.2: Phát triển API Backend tiếp nhận yêu cầu hủy và kiểm tra điều kiện trạng thái hồ sơ.,BE,ND,1,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,"T29.3: Lập trình logic kiểm tra ràng buộc: Chỉ cho phép hủy khi hồ sơ ở trạng thái ""Mới tạo"" và chưa có bất kỳ chữ ký số nào được ghi nhận.",BE/Logic,ND,1,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,T29.4: Xây dựng cơ chế xóa dữ liệu hồ sơ nháp trong Database nội bộ (off-chain) sau khi người dùng xác nhận hủy.,BE/DB,AD,2,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,"T29.5: Lập trình hàm giải phóng trạng thái ""Đang giao dịch"" (Unlock) của tài sản trong Database để thửa đất có thể tham gia các giao dịch khác.",BE/Logic,AD,1,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,T29.6: Thiết kế cửa sổ xác nhận (Confirmation Modal) để ngăn chặn việc người dùng bấm nhầm nút hủy.,FE,ND,2,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,T29.7: Ghi nhận sự kiện hủy yêu cầu vào nhật ký hệ thống (Audit Log) bao gồm định danh người thực hiện và dấu thời gian.,BE/Security,AD,2,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,"T29.8: Tích hợp hệ thống thông báo gửi tin nhắn xác nhận ""Giao dịch đã được hủy thành công"" đến thiết bị của người dân.",BE/Integration,ND,3,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,T29.9: Viết Unit Test cho logic kiểm tra trạng thái: Đảm bảo không thể hủy hồ sơ nếu đã có ít nhất 1 bên thực hiện ký số.,Testing,AD,3,Chưa bắt đầu
EP13,Hợp đồng mua bán điện tử,US29: Hủy yêu cầu giao dịch khi chưa có bên nào ký duyệt,T29.10: Thực hiện kiểm thử tích hợp (Integration Test) luồng: Tạo yêu cầu -> Khóa tài sản -> Hủy yêu cầu -> Giải phóng tài sản thành công.,Testing,ND,3,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.1: Nghiên cứu kỹ thuật truy xuất và so sánh mã băm (Hash) đồng thời giữa Database nội bộ và Metadata trên Blockchain.,BE/Research,AD,1,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.10: Thực hiện kiểm thử tích hợp (Integration Test) luồng: Can thiệp DB -> Chạy đối soát -> Hiển thị cảnh báo đỏ trên UI.,Testing,AD,2,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),"T19.2: Thiết kế giao diện Dashboard (UI/UX) hiển thị trạng thái nhất quán: Màu xanh cho ""Đã đối soát"" và Màu đỏ cho ""Cảnh báo sai lệch"".",FE,AD,4,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.3: Phát triển API Backend thực hiện lệnh đối soát (Trigger Check) cho phép Admin chạy kiểm tra thủ công bất cứ lúc nào.,BE,AD,1,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.4: Lập trình thuật toán so sánh mã băm giữa Database và thông tin trên Blockchain để phát hiện can thiệp trái phép.,BE/Logic,AD,1,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.5: Xây dựng hệ thống cảnh báo tức thời (Real-time Alert) trên giao diện quản trị khi phát hiện dữ liệu không khớp.,FE/Logic,AD,1,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.6: Phát triển module lưu trữ kết quả của mỗi phiên kiểm tra nhất quán vào nhật ký kiểm toán (Audit Log) kèm dấu thời gian.,BE/DB,AD,3,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.7: Thiết lập dịch vụ chạy định kỳ (Scheduled Task/Cron Job) để tự động thực hiện Consistency Check hàng ngày.,BE/Logic,AD,2,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.8: Tối ưu hóa hiệu năng truy vấn đối soát theo lô (Batch Processing) để đảm bảo không gây treo hệ thống khi dữ liệu lớn.,BE/Performance,AD,2,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US19: Chạy kiểm tra định kỳ tính nhất quán của dữ liệu (Consistency Check),T19.9: Viết kịch bản kiểm thử (Test Case) giả lập tình huống sửa đổi dữ liệu trực tiếp trong Database để kiểm tra độ nhạy của cảnh báo.,Testing,AD,3,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.1: Nghiên cứu giải pháp sao lưu tự động của hệ quản trị CSDL (PostgreSQL) đang sử dụng.,BE/Research,AD,1,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.10: Thực hiện kiểm thử quá trình khôi phục: Xóa DB giả lập -> Khôi phục từ Backup -> Chạy đối soát.,Testing,AD,3,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.2: Cấu hình kịch bản (Shell script/Cron Job) thực hiện sao lưu toàn bộ dữ liệu hàng ngày (VD: 2h sáng).,Infra,AD,1,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.3: Thiết lập kết nối an toàn để đẩy file backup lên dịch vụ lưu trữ đám mây (Cloud Storage) độc lập.,Infra/Security,AD,1,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.4: Phát triển cơ chế mã hóa (Encryption) file backup trước khi lưu trữ để bảo mật dữ liệu công dân.,BE/Security,AD,1,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.5: Biên soạn tài liệu kỹ thuật chi tiết về quy trình khôi phục dữ liệu (Restore).,Documentation,AD,2,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.6: Phát triển công cụ tự động kiểm tra tính toàn vẹn (Checksum) của file sau khi sao lưu thành công.,BE/Logic,AD,2,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.7: Xây dựng API tự động chạy kiểm tra tính nhất quán (Consistency Check) với Blockchain sau khi phục hồi DB.,BE/BC,AD,2,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.8: Tích hợp hệ thống cảnh báo qua Email/Tin nhắn gửi tới Quản trị viên khi quá trình sao lưu thất bại.,BE/Infra,AD,3,Chưa bắt đầu
EP14,Bảo mật & Đối soát dữ liệu,US33: Tự động sao lưu (Backup) dữ liệu Database nội bộ,T33.9: Lập kế hoạch và kịch bản diễn tập khôi phục dữ liệu (Disaster Recovery Plan) định kỳ.,Security,AD,3,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,"T35.1: Cập nhật Schema Database thêm trạng thái ""Draft"" (Bản nháp) cho thực thể Hồ sơ số.",BE/DB,AD,1,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,"T35.10: Kiểm thử tích hợp luồng: Tạo nháp -> Sửa nháp -> Submit chính thức -> Hồ sơ chuyển sang ""Chờ đối soát"".",Testing,ND,3,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,"T35.2: Thiết kế UI hiển thị nút ""Lưu nháp"" song song với nút ""Nộp hồ sơ"" trên form nhập liệu.",FE,ND,1,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,T35.3: Phát triển API Backend cho phép lưu thông tin hồ sơ chưa hoàn thiện (bỏ qua Validation bắt buộc).,BE,ND,1,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,T35.4: Lập trình logic tự động lưu nháp (Auto-save) sau mỗi 30 giây khi người dân thao tác trên Form.,FE/Logic,ND,2,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,"T35.5: Xây dựng màn hình ""Hồ sơ của tôi"" hiển thị danh sách các bản nháp đang lưu nội bộ off-chain.",FE,ND,2,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,T35.6: Phát triển chức năng tải lại (Load) dữ liệu từ bản nháp lên form để người dùng tiếp tục chỉnh sửa.,FE/BE,ND,2,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,T35.7: Viết API và giao diện cho chức năng xóa bản nháp khi người dùng muốn hủy bỏ tiến trình.,FE/BE,ND,2,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,T35.8: Ràng buộc IPFS: Đảm bảo hệ thống không kích hoạt đẩy file lên mạng IPFS khi hồ sơ mới ở trạng thái Draft.,BE/Logic,AD,3,Chưa bắt đầu
EP15,Khởi tạo Hồ sơ số,US35: Lưu hồ sơ ở dạng bản nháp,T35.9: Viết kịch bản kiểm thử cho các giới hạn: Mỗi công dân chỉ được lưu tối đa 5 bản nháp cùng lúc để tiết kiệm DB.,Testing,ND,3,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),T31.1: Nghiên cứu thư viện i18n (như react-i18next) để hỗ trợ cấu trúc đa ngôn ngữ cho ứng dụng.,FE/Research,ND,2,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),T31.10: Kiểm thử E2E (End-to-End) quy trình chuyển đổi ngôn ngữ trên các màn hình chức năng chính của người dân.,Testing,ND,4,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),T31.2: Thiết kế UI nút chuyển đổi ngôn ngữ (Dropdown/Toggle) trên thanh công cụ điều hướng chính.,FE,ND,2,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),"T31.3: Biên dịch toàn bộ các từ vựng tĩnh (static text), nhãn (label) trên giao diện sang tiếng Anh.",Language,ND,2,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),"T31.4: Biên dịch cấu trúc các thông báo lỗi, thông báo thành công và tooltips sang tiếng Anh một cách chính xác.",Language,ND,2,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),"T31.5: Xây dựng cấu trúc file JSON lưu trữ ngôn ngữ (vi.json, en.json) để dễ dàng quản lý và mở rộng.",FE/Arch,ND,3,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),T31.6: Lập trình logic thay đổi ngôn ngữ động trên toàn bộ ứng dụng mà không cần tải lại trang (Reload).,FE/Logic,ND,3,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),T31.7: Tích hợp cơ chế lưu lại lựa chọn ngôn ngữ của người dùng vào Local Storage trình duyệt.,FE,ND,3,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),T31.8: Cập nhật API Backend để tiếp nhận header ngôn ngữ và trả về các cấu trúc lỗi động tương ứng.,BE,AD,3,Chưa bắt đầu
EP16,Cấu hình Hệ thống & Trải nghiệm,US31: Đổi ngôn ngữ giao diện (Tiếng Việt / Tiếng Anh),"T31.9: Viết Unit Test đảm bảo tất cả các key ngôn ngữ đều có giá trị tương ứng, không bị trả về rỗng.",Testing,ND,4,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,"T48.1: Cập nhật chỉ mục (Index) trong Database cho các trường địa chỉ, số tờ, số thửa để tối ưu tốc độ tra cứu.",BE/DB,"ND, CB",1,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,"T48.2: Thiết kế giao diện (UI) thanh tìm kiếm thông minh, hỗ trợ nhận diện nhiều phương thức nhập liệu địa lý khác nhau (chữ và số).",FE,"ND, CB",1,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,T48.3: Phát triển API Backend xử lý logic tìm kiếm linh hoạt (Full-text search) theo từ khóa địa chỉ hoặc mã số tờ/thửa.,BE,"ND, CB",1,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,T48.4: Xây dựng logic che giấu dữ liệu (Data Masking) tại Backend để ẩn hoàn toàn thông tin cá nhân của chủ sở hữu khi trả kết quả công khai.,BE/Security,ND,1,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,"T48.5: Thiết kế giao diện (UI) danh sách kết quả, chỉ hiển thị các thông tin được phép công khai: Diện tích, Tọa độ, Tình trạng quy hoạch.",FE,ND,2,Chưa bắt đầu
EP16,Portal Quy hoạch công khai,US48: Tìm kiếm thửa đất theo địa chỉ hoặc số tờ/số thửa,T48.6: Tối ưu hóa hiệu suất API tìm kiếm để đảm bảo người dân tra cứu thông tin pháp lý một cách nhanh chóng dưới 2 giây.,BE/Performance,AD,2,Chưa bắt đầu
